index,Singleplayer,Indie,Adventure,Action,Casual,Simulation,2D,RPG,Story Rich,Strategy,Atmospheric,3D,Exploration,Early Access,Multiplayer,Fantasy,First-Person,Colorful,Anime,Cute,Puzzle,Female Protagonist,Open World,Sci-fi,Pixel Graphics,Funny,Action-Adventure,Shooter,Third Person,Sandbox
968970,24,0,16,0,16,160,0,20,0,0,17,0,17,12,31,0,24,0,0,0,0,0,36,0,0,0,0,0,0,0
323580,120,154,288,159,0,0,95,0,24,0,119,0,106,0,0,72,0,0,0,0,0,151,0,0,0,0,0,0,0,0
650000,23,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,17,0,0,0,25,0,0
1694420,78,60,93,0,0,83,0,0,0,63,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1486630,114,123,0,139,0,130,121,0,0,105,115,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,108,0,0
245490,71,0,22,38,28,26,31,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0
1402110,0,0,0,102,65,0,0,0,162,0,108,0,0,0,0,0,0,0,239,0,0,0,0,108,0,0,0,0,0,0
524580,57,0,115,5,0,0,0,138,45,0,0,0,0,0,0,32,0,0,163,38,0,0,0,0,0,34,0,0,0,0
469610,10,70,93,0,0,82,0,0,0,0,0,0,0,0,9,0,22,0,0,0,7,0,0,40,0,57,0,0,0,11
1436590,174,54,237,225,0,0,175,47,60,0,0,0,0,0,0,133,0,0,0,97,0,60,0,119,144,0,151,0,0,0
1173780,100,0,106,0,0,0,166,196,28,0,0,0,183,0,0,138,0,0,0,0,0,0,0,0,127,0,0,0,0,0
1321680,342,0,464,313,0,0,0,0,291,0,329,0,0,0,0,0,368,339,0,0,419,0,0,0,0,275,367,0,0,288
552280,15,0,79,0,8,0,0,0,48,0,0,0,0,0,0,0,0,0,183,112,0,0,0,0,0,0,0,0,0,0
574560,54,53,35,0,44,0,52,0,0,0,0,0,0,0,0,0,0,35,0,0,68,0,0,0,66,66,0,0,0,0
220160,0,0,0,61,0,8,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
939520,28,0,0,83,0,0,0,93,0,0,17,0,0,0,15,0,25,0,0,0,0,0,0,11,0,0,0,0,10,0
1457080,90,67,35,71,0,0,100,112,76,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,107,24,49,0,0,0
1161490,0,0,0,0,0,77,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979070,42,110,137,0,0,129,0,0,0,0,0,43,0,0,145,0,0,0,0,0,0,0,154,0,0,110,0,93,48,146
436320,202,160,0,233,0,0,0,0,0,216,0,0,0,0,222,0,0,0,0,0,0,0,0,214,0,0,0,207,0,0
1620340,99,0,0,0,0,262,0,0,0,0,0,248,0,0,70,0,0,203,0,0,0,0,0,0,0,0,0,0,191,0
2109370,42,0,0,0,0,0,0,0,0,106,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1201540,219,0,0,0,0,0,0,303,0,281,0,0,0,0,190,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1956800,0,0,0,0,406,450,0,0,0,434,0,0,0,496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
606500,100,0,92,0,0,0,0,184,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0,0
1262060,0,571,566,605,582,598,546,0,0,0,580,0,0,0,0,0,0,596,0,612,0,0,0,0,0,0,0,0,0,0
595140,85,96,0,109,0,0,0,0,0,0,0,49,0,0,0,0,72,0,0,0,0,0,0,0,0,64,0,92,0,0
1292040,154,0,174,204,0,140,0,0,0,0,55,0,0,0,45,0,188,0,0,0,0,0,0,0,0,0,0,170,0,0
862800,10,39,0,40,0,41,0,0,0,0,0,0,0,41,20,0,7,0,0,0,0,0,6,0,0,0,0,0,0,0
1173220,36,32,225,232,0,0,0,220,0,0,0,140,181,0,0,0,0,0,0,0,0,0,181,0,0,0,185,0,137,0
386620,133,0,0,195,228,193,210,0,0,208,0,0,0,0,141,0,0,188,0,0,0,0,0,0,0,204,0,0,0,0
239840,146,118,0,0,0,52,0,385,0,247,0,0,0,86,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,75
1578390,122,0,79,0,0,154,0,0,0,0,0,114,117,170,109,0,126,0,0,0,0,0,135,0,0,0,0,0,0,129
1731070,0,0,0,241,0,0,0,238,298,0,0,231,308,0,0,206,0,0,0,0,0,318,0,0,0,0,291,0,222,0
320140,136,0,0,128,112,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,0,0,0,0,0,0,0
1894430,0,94,0,0,0,147,0,0,0,124,0,0,0,172,0,0,0,92,0,63,0,0,0,78,0,0,0,0,0,142
342940,0,79,9,0,0,0,0,86,0,0,0,0,0,40,0,25,0,0,0,0,0,0,21,0,0,0,0,0,0,19
1029210,0,0,161,185,0,0,206,0,0,0,0,0,0,0,138,0,0,0,0,0,0,202,0,176,189,0,0,0,0,0
422810,0,53,0,68,0,0,19,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,42,0,0,0,0,0
268400,40,0,0,0,0,0,0,0,0,185,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344770,39,72,25,0,14,0,9,0,74,0,0,0,0,0,0,33,0,0,89,0,0,68,0,5,0,0,0,0,0,0
266130,55,20,0,74,0,79,0,50,0,167,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
889510,39,0,0,111,0,0,0,0,12,0,0,0,0,0,5,0,0,0,123,0,0,87,0,0,0,0,0,0,8,0
235210,39,0,84,196,0,0,25,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,28,0,0,0,0,0,0
9350,55,0,0,34,0,0,0,0,0,255,0,0,0,0,100,0,0,0,0,0,0,0,0,142,0,0,0,0,0,0
572430,65,116,66,96,0,74,0,0,0,89,0,0,0,0,42,0,0,0,0,0,0,0,0,0,98,49,0,0,0,0
457210,25,63,0,81,0,0,0,0,0,0,0,0,0,0,55,0,114,0,0,0,59,0,0,0,0,0,0,0,0,0
587430,116,92,117,137,0,127,0,0,0,144,0,0,0,0,0,0,108,0,0,0,152,0,78,0,0,125,0,0,0,0
843390,200,228,166,149,0,0,0,0,0,0,0,109,0,0,0,0,216,175,0,0,0,201,0,217,0,0,191,208,0,0
723090,0,20,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,54,0,0,41,0,0,0,18,0,0,0,0
405830,26,0,46,63,0,0,0,0,0,0,0,0,0,0,27,0,16,0,0,0,0,0,0,21,0,0,0,24,0,0
19000,24,0,86,20,0,0,0,8,28,0,30,0,0,0,13,0,0,0,0,0,6,0,0,0,0,0,0,0,42,0
1353270,98,0,263,0,0,194,0,0,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1115640,0,0,0,0,0,0,259,269,236,276,0,0,0,0,0,0,0,0,200,0,0,278,206,0,0,0,0,0,253,0
1664220,357,0,0,374,345,362,0,0,0,0,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,0,0,333,0
1484900,111,87,96,71,64,0,0,0,0,0,126,0,105,0,0,40,0,0,0,110,0,0,0,0,0,0,117,0,0,0
500260,8,33,0,38,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,35,0,0,7,0
204120,37,0,114,57,0,0,0,0,0,0,0,0,0,0,22,53,0,0,0,0,13,0,39,0,0,38,0,0,13,0
2820,127,0,0,92,0,250,0,0,0,160,22,0,33,0,7,0,0,0,0,0,0,0,136,168,0,0,0,0,0,177
2362300,61,0,177,0,0,227,0,0,54,0,142,0,0,0,42,0,162,0,0,0,0,0,94,0,0,0,0,0,0,0
600090,52,131,139,112,0,0,84,0,51,0,0,0,0,0,0,0,0,0,107,0,0,46,0,0,0,0,0,0,0,0
238240,0,145,136,111,0,0,114,90,0,0,0,0,38,43,85,0,0,0,0,0,0,0,71,104,47,0,0,0,0,192
1123830,23,56,0,0,16,92,0,0,0,72,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
986800,0,100,0,0,103,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1067540,361,306,380,0,345,0,0,0,371,0,364,0,93,0,0,341,0,323,0,0,373,337,0,0,82,0,0,0,336,0
440310,293,301,0,313,0,0,299,0,0,0,0,0,0,284,278,0,0,0,239,0,0,0,0,0,0,0,0,0,0,0
327860,102,87,155,78,0,0,0,80,0,0,50,0,140,49,132,0,107,0,0,0,0,0,204,0,0,0,0,0,0,132
39690,63,0,48,35,9,0,0,157,6,0,0,0,0,0,0,62,0,0,0,0,0,0,79,0,0,0,0,0,48,0
602320,1480,1459,0,0,1304,1534,0,0,0,1527,0,0,0,0,0,0,0,0,0,0,1401,0,0,0,0,0,0,0,0,0
515960,0,182,256,0,0,0,0,0,279,0,239,0,170,0,0,0,164,0,0,0,0,266,0,0,0,0,0,0,0,0
1611430,136,0,122,102,0,0,0,157,62,0,145,0,169,0,0,0,181,0,0,0,172,0,0,0,0,77,105,0,0,0
434030,107,74,0,0,0,169,0,0,0,0,0,122,136,88,62,0,0,0,0,0,0,0,153,0,0,0,0,0,0,0
345660,34,0,0,0,0,93,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0
416600,0,80,69,98,0,0,22,76,0,0,0,0,0,0,8,0,0,0,0,0,33,64,0,0,44,7,0,0,0,0
2237970,252,254,302,0,0,352,0,0,0,316,292,292,0,0,0,0,0,0,0,0,0,0,241,0,321,0,0,0,0,306
1264280,63,68,0,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,136,0,0,116,0,0,0,0,0,123
654890,7,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271260,0,0,293,299,0,0,0,0,392,0,264,0,313,0,0,0,0,0,0,0,0,0,0,271,0,405,305,337,382,0
336140,42,73,94,0,0,0,35,0,65,0,36,0,0,0,0,0,0,0,0,0,0,34,0,0,50,0,0,0,0,0
253840,178,165,169,187,0,0,167,0,0,0,0,0,0,0,0,154,0,0,175,191,0,214,0,0,0,161,150,0,0,0
487000,0,0,433,454,0,0,0,460,423,0,0,0,492,0,0,476,0,0,0,453,0,0,0,0,0,440,0,0,0,0
262830,0,89,0,136,0,0,36,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,101,0,0
1471410,0,0,0,194,0,0,0,0,0,0,0,137,0,278,0,0,0,191,0,0,0,0,0,176,0,0,0,222,0,0
617480,16,46,35,0,0,0,0,79,38,53,19,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1494810,86,108,0,115,0,0,0,120,0,0,0,0,0,23,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0
209670,47,149,0,133,0,0,125,0,0,1352,0,0,0,0,29,0,0,0,0,0,0,0,0,79,97,0,0,0,0,115
1487390,22,0,0,69,0,0,0,0,0,0,0,0,0,12,84,0,0,0,0,0,0,0,0,42,0,0,0,46,0,0
1451480,0,0,0,818,747,0,0,0,0,0,0,0,0,1546,869,0,0,0,0,0,0,0,0,0,0,1113,1352,0,0,1368
1918680,0,0,0,0,395,390,304,380,0,0,0,0,0,0,0,0,0,0,0,282,0,0,0,0,0,0,0,0,0,0
615120,39,92,0,112,0,0,0,0,0,0,0,62,0,46,0,0,56,0,0,0,0,0,0,0,64,0,0,70,0,0
343710,232,239,211,86,0,0,0,0,95,0,287,0,226,0,0,0,235,0,0,0,0,0,190,0,0,0,0,0,0,0
680360,176,236,241,0,0,0,221,248,0,0,180,0,186,0,0,204,0,0,0,0,0,0,0,0,227,0,0,0,0,0
252450,13,58,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0
758370,177,0,0,0,0,160,171,0,0,220,0,0,0,0,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352550,8,0,0,0,0,87,0,23,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1029890,87,108,88,0,77,0,0,0,92,0,99,0,80,0,0,0,68,0,0,0,78,0,0,0,0,0,0,0,0,0
1372320,90,63,0,0,106,100,0,0,0,0,129,44,0,42,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,138
272270,74,78,94,0,0,0,0,212,111,56,51,0,0,0,0,41,0,0,0,0,0,11,0,43,0,0,0,0,0,0
282210,33,0,0,0,20,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0
493840,21,0,0,82,0,0,0,0,0,0,0,0,0,0,53,0,0,0,19,0,0,0,16,0,0,0,0,0,0,0
1170760,26,0,0,57,0,0,0,0,10,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,25,0,0
1238880,58,0,0,70,0,0,0,0,0,0,24,0,0,0,63,0,37,0,0,0,0,0,0,0,0,0,0,57,0,0
1333200,89,37,150,52,0,25,0,45,105,0,0,0,101,0,0,98,0,0,0,60,99,0,26,0,0,0,0,0,0,0
612470,156,141,0,0,0,174,0,0,0,171,151,0,0,123,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160
414740,29,0,46,98,0,0,0,38,0,0,7,0,0,0,86,0,73,0,0,0,0,0,0,0,0,0,0,76,0,0
2230110,0,0,0,207,0,216,0,333,0,0,0,0,0,0,287,215,0,257,0,255,0,0,0,0,0,0,0,0,149,0
1574260,506,0,432,398,0,0,0,0,428,0,413,379,468,0,0,0,452,0,0,0,476,0,0,0,0,481,387,440,0,0
722060,0,58,0,0,0,0,0,0,0,75,0,0,0,0,33,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
897730,183,149,226,0,0,154,0,0,0,0,227,0,251,142,0,0,188,194,0,0,0,0,231,0,0,0,0,0,0,183
1012840,25,14,116,0,0,0,0,0,0,0,25,0,23,0,0,0,36,0,0,0,25,0,0,52,0,0,0,0,0,0
989440,0,0,351,361,0,0,0,0,0,0,220,264,299,0,0,192,251,248,0,0,0,0,0,0,0,0,318,0,0,0
648580,0,0,49,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
914020,216,196,234,0,0,0,0,0,200,0,0,0,0,0,0,156,0,0,0,0,228,0,0,158,0,217,0,0,0,0
439190,61,113,1583,123,0,0,0,139,38,0,0,0,0,0,0,87,0,58,0,0,0,0,0,0,0,18,11,0,0,0
253330,73,102,64,35,0,0,54,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1173800,66,0,76,0,0,0,165,190,145,0,0,0,181,0,0,120,0,0,0,0,0,0,0,0,116,0,0,0,0,0
683900,19,0,0,0,0,44,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,13
1501610,225,189,292,0,200,197,204,0,0,232,0,0,195,0,0,0,0,0,0,0,0,0,266,0,270,0,0,0,0,308
761600,38,0,0,92,0,0,0,0,7,0,16,0,0,0,0,6,0,0,12,0,0,0,0,0,0,0,10,0,24,0
1996010,146,172,0,202,0,0,0,145,175,0,0,0,222,0,0,0,0,0,0,0,141,209,0,0,0,0,0,0,179,0
243200,55,24,122,0,0,0,40,0,58,0,11,0,0,0,0,33,0,0,0,0,58,10,0,0,0,0,0,0,0,0
39160,16,0,10,60,0,0,0,88,0,0,0,0,0,0,0,36,0,0,0,0,0,10,0,0,0,0,0,0,0,0
223330,101,0,86,111,0,0,0,151,103,0,0,121,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,126,143
794540,192,0,208,0,0,0,0,0,284,0,280,0,0,0,0,0,0,0,0,0,0,0,0,239,0,0,0,0,0,0
1173400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433100,0,106,99,0,0,0,0,0,79,0,97,0,132,0,0,0,20,0,0,0,0,116,53,0,0,0,0,0,0,0
40980,0,0,0,0,0,128,0,0,0,149,0,0,0,0,0,113,0,0,0,0,0,0,131,0,0,0,0,0,0,191
230700,276,258,274,272,0,0,332,0,0,0,0,0,326,0,0,0,0,0,0,0,318,0,0,0,278,0,211,0,0,0
217140,116,0,0,188,0,0,0,0,0,0,0,0,0,0,120,0,124,0,0,0,0,106,0,93,0,118,0,122,0,0
754150,28,52,0,0,54,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46
463270,38,92,68,83,0,0,49,0,0,0,0,0,0,0,0,0,0,0,16,0,0,69,0,48,0,0,0,0,0,0
1637730,0,0,442,0,0,0,0,450,0,0,391,221,0,0,0,286,0,0,0,0,0,0,0,0,334,0,0,0,307,0
394760,44,80,0,106,0,0,0,70,0,0,0,0,0,9,65,0,41,0,0,0,0,0,11,48,0,0,0,54,0,0
1316230,86,0,89,118,0,0,0,118,120,0,98,0,135,0,0,142,0,0,0,0,0,0,173,0,0,0,0,0,0,150
1324530,0,0,1124,668,0,0,679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,672,679,697,0,0
733790,32,35,30,0,10,108,29,76,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0
1510030,93,0,165,0,152,103,152,0,223,0,0,0,0,0,0,208,0,118,158,162,0,0,0,0,0,0,0,0,0,0
1282150,53,0,8,64,0,0,0,0,11,0,0,0,0,0,6,0,0,35,0,0,0,0,9,0,0,23,37,0,31,0
272470,81,119,166,181,0,0,0,245,0,0,0,0,0,0,100,73,0,0,0,0,0,0,0,0,0,62,0,0,0,0
331480,38,83,75,17,61,0,24,0,41,0,55,0,0,0,0,0,0,0,0,5,42,0,0,0,0,12,0,0,0,0
1747760,59,29,134,116,0,0,92,0,0,0,0,0,87,0,0,70,0,0,31,0,0,57,0,0,107,0,98,0,0,0
389170,0,254,272,219,187,0,214,216,235,0,201,0,0,0,0,179,0,185,0,0,0,0,0,0,193,258,0,0,0,0
840010,0,0,0,0,145,140,0,154,0,0,0,0,189,0,122,0,0,0,0,157,0,0,151,0,0,0,0,0,0,182
842180,537,0,0,539,722,559,0,760,496,0,509,0,0,0,0,0,523,0,0,0,0,0,497,0,0,506,0,0,0,514
451760,105,133,116,0,133,0,0,0,201,0,0,0,0,0,0,0,0,0,221,156,0,209,0,0,0,0,0,0,0,0
1768640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
914010,124,199,112,104,210,219,0,0,0,0,97,0,103,0,0,0,130,0,0,0,0,0,0,0,0,90,0,0,0,0
1815570,0,0,250,0,0,0,0,186,0,247,231,214,0,0,0,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0
999020,36,0,14,221,0,0,48,169,27,0,0,0,0,0,0,0,0,0,29,0,0,6,0,16,36,0,0,0,0,0
314710,30,27,0,122,21,0,12,0,0,0,0,0,0,0,28,0,0,0,92,5,0,0,0,17,0,0,0,0,0,0
1881200,115,148,0,0,0,190,0,0,0,0,0,177,134,210,0,0,175,0,0,0,0,0,154,0,0,0,0,0,0,0
226720,51,0,36,134,0,0,0,0,18,0,44,0,0,0,56,0,0,0,0,0,0,0,42,70,0,0,0,53,36,0
203830,44,26,122,0,0,0,13,0,38,0,5,0,0,0,0,44,0,0,0,0,43,0,0,0,0,0,0,0,0,0
1269640,1297,0,821,0,1048,0,0,900,1330,0,835,0,1303,0,0,0,0,1312,0,911,0,0,0,0,0,0,816,0,0,0
546430,0,0,162,0,0,0,181,213,0,204,0,0,231,0,0,0,0,0,0,0,0,0,0,0,236,0,0,0,0,0
1245430,2895,1982,0,3430,0,0,0,0,0,0,0,3424,0,0,1985,0,2139,0,0,0,0,0,0,0,0,0,0,2186,0,0
758330,62,0,116,86,0,12,0,82,101,0,74,0,0,0,0,0,0,0,10,0,0,0,104,0,0,0,0,0,19,0
2291680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
727850,0,0,0,197,0,0,0,0,0,0,183,0,202,0,0,209,245,0,0,0,0,0,0,199,0,0,0,0,0,0
1920780,222,0,216,0,0,0,0,0,237,0,213,0,0,0,0,186,0,0,0,0,0,224,0,0,0,172,0,0,0,0
1101120,255,0,0,175,0,273,0,0,0,0,0,0,0,263,0,0,231,0,0,0,233,0,103,0,0,0,0,215,0,109
1289380,103,59,0,0,0,90,0,92,0,189,0,39,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0
606230,0,142,0,0,0,0,0,181,69,198,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249990,0,176,99,208,0,0,0,196,0,0,0,0,0,0,149,120,0,0,0,0,145,0,0,0,0,0,72,0,0,0
730390,561,0,590,580,0,0,0,0,0,0,569,524,570,0,0,547,0,507,0,545,0,602,0,0,0,0,587,0,0,0
1697700,0,0,0,0,301,0,0,0,305,0,0,350,376,0,0,0,333,0,0,0,376,0,0,0,0,0,0,0,334,0
484900,31,38,0,0,0,71,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,11
988910,162,0,0,217,0,212,0,0,0,0,0,231,0,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1368820,59,0,0,0,171,188,0,0,0,214,0,109,0,0,30,0,0,91,0,0,0,0,0,0,0,62,0,0,0,166
982290,121,65,21,0,30,72,0,0,0,103,81,105,139,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,115
2640,62,0,0,87,0,0,0,0,0,0,13,0,0,0,62,0,26,0,0,0,0,0,0,0,0,0,0,52,0,0
965230,186,0,194,0,135,188,177,203,0,0,151,0,0,0,0,0,0,161,147,178,0,0,0,0,0,0,0,0,0,0
241910,60,59,169,0,0,0,12,0,34,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,45,0,0,0,0
586200,8,0,0,58,0,0,19,0,0,0,0,0,0,0,43,0,0,0,8,0,0,0,0,0,6,0,0,0,0,0
371040,53,32,135,0,0,0,9,0,27,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,40,0,0,0,0
1244630,362,340,446,0,351,350,0,0,0,0,0,523,0,0,0,0,368,0,0,0,375,0,329,0,0,353,0,0,0,373
1018850,0,0,0,0,228,0,301,0,271,0,0,287,0,0,0,0,303,0,0,307,324,0,0,0,0,296,0,0,0,0
530320,0,90,104,0,49,0,26,0,81,0,0,0,23,0,0,0,0,68,0,66,0,0,0,0,0,59,0,0,0,0
359310,73,90,125,79,0,0,50,151,64,0,9,0,0,0,0,48,0,0,0,0,33,0,0,0,72,24,0,0,0,0
1244950,0,0,153,162,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400170,79,91,136,118,0,0,0,164,63,0,0,0,0,0,89,72,0,0,0,0,0,0,0,0,0,64,0,0,0,0
1296360,35,18,88,97,0,0,57,35,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,77,0,0,0,0,0
1609230,0,0,140,0,0,0,0,170,250,0,0,0,0,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1694600,24,0,0,81,0,0,0,0,0,0,0,44,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,62,0,0
406550,31,0,46,0,0,0,0,0,147,0,73,0,0,0,0,85,0,0,89,0,0,0,0,0,0,0,0,0,0,0
351100,205,0,207,202,0,210,240,263,0,0,0,0,221,0,209,0,0,0,0,0,0,0,211,0,0,0,0,0,0,249
1173790,182,0,169,0,0,0,179,208,31,0,0,0,149,0,0,139,0,0,0,0,0,0,0,0,118,0,0,0,0,0
361550,36,84,106,0,0,0,0,0,43,0,66,0,53,0,0,0,61,0,0,0,52,0,40,77,0,0,0,0,0,0
520950,82,70,0,41,15,256,0,0,0,0,64,0,0,55,89,0,67,0,0,0,0,0,0,0,0,0,0,0,51,0
17440,57,0,56,10,0,118,0,9,0,39,0,0,9,0,11,0,0,0,0,40,0,0,59,25,0,48,0,0,0,46
791330,8,88,111,0,0,0,0,168,0,0,0,0,0,0,0,0,0,0,93,0,0,126,0,0,0,20,0,0,0,0
674930,311,337,0,327,0,0,0,315,359,0,0,0,0,0,0,0,0,0,238,0,0,0,0,0,0,293,0,0,0,0
858710,137,167,0,187,0,0,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,164,0,0,0,0,0
1347970,0,274,460,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318,0,0,0,0,0,0,0,0,0
243950,62,0,0,86,0,0,0,153,25,173,0,0,0,0,26,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751440,106,0,148,0,0,135,0,0,58,0,0,173,0,0,0,0,192,0,340,113,0,0,0,0,0,0,0,84,0,0
430210,20,37,0,44,0,7,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,55,8,0,0,0,0,0,31
260190,27,0,94,96,0,0,0,0,14,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0
735280,30,0,0,0,0,80,0,0,0,81,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
464350,0,135,0,0,0,114,0,0,0,173,0,0,0,0,0,0,0,0,0,0,0,0,162,0,0,0,0,0,0,162
374900,26,0,91,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,9,0
1231880,146,0,262,0,0,0,187,0,151,0,233,0,258,0,0,0,0,0,0,190,0,0,223,0,255,0,148,0,0,0
310510,85,123,0,131,0,0,0,135,0,127,0,0,0,0,112,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1953520,215,0,0,0,0,278,0,0,0,0,0,203,0,0,240,0,127,171,0,0,0,0,0,0,0,0,0,0,0,0
282530,44,0,104,116,0,0,36,0,0,0,21,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1069650,16,62,0,0,0,77,0,0,0,89,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400080,8,77,0,0,85,0,0,0,0,78,0,0,0,0,62,0,0,0,0,0,0,0,0,6,0,8,0,0,0,0
1100410,22,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603960,85,116,0,102,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,86,0,0
313780,10,52,75,0,0,0,0,0,24,0,30,0,0,0,0,0,39,0,0,0,20,0,0,12,0,0,0,0,0,0
296830,44,73,69,51,0,40,0,0,0,0,22,0,0,0,0,0,0,0,0,0,49,0,31,0,0,21,0,0,53,0
863590,6,39,41,44,0,0,14,45,19,0,0,0,39,0,0,0,0,0,0,0,0,0,32,44,0,0,0,0,0,0
511740,237,0,0,230,0,0,0,0,0,0,0,275,0,0,0,0,277,0,296,283,0,0,0,0,0,280,0,0,0,0
1238020,139,0,0,160,0,0,0,103,128,105,0,0,0,0,68,0,0,0,0,0,0,0,0,166,0,0,0,124,118,0
716710,34,108,0,97,0,0,48,0,45,0,0,0,0,0,31,60,0,0,70,63,0,118,0,0,0,0,0,0,0,0
300570,55,85,0,0,0,74,0,0,0,16,0,0,0,0,0,0,47,0,0,0,127,0,0,46,0,0,0,0,0,78
779290,44,113,47,0,0,0,44,152,43,33,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1421790,83,80,129,0,116,0,0,0,0,0,0,0,93,0,0,0,0,110,0,68,104,0,0,0,0,0,0,0,0,0
